ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
COMM-305,2008C,JEFFREY A. CHESTER,3.00,1.85,3.38,3.08,2.00
COMM-303,2009C,AMELIA H ARSENAULT,2.88,2.33,3.06,2.73,2.87
COMM-422,2009C,JOHN L. JACKSON,3.62,2.43,3.90,3.86,2.57
ANTH-123,2016A,ADAM E LEEDS,3.17,2.80,3.67,3.80,2.80
ANTH-141,2016C,RICHARD M LEVENTHAL,2.93,1.93,3.13,3.07,2.21
CINE-150,2016A,GREG A STEIRER,3.04,2.00,3.14,3.64,2.41
CINE-296,2013A,FRANCESCA COPPA,3.09,2.09,3.29,3.27,2.52
PSCI-332,2016A,DAVID J DUTWIN,1.14,2.00,1.86,1.71,2.14
COMM-281,2008C,JOHN L. JACKSON,2.88,2.19,3.50,3.31,2.31
AFRC-306,2008A,DEWAYNE WICKHAM,3.46,2.38,3.69,3.46,1.92
ENGL-281,2016A,OMARI M WEEKES,3.75,2.29,3.75,3.86,2.43
COMM-393,2008B,PETER DECHERNEY,2.11,2.06,2.63,2.16,1.63
COMM-420,2008A,JOHN L. JACKSON,3.55,2.48,3.90,3.62,2.93
COMM-445,2008A,IBRAHIM AL-MARASHI,3.75,2.35,3.85,3.80,2.10
GAFL-421,2008A,GERTRUDE S. RUBIN,2.71,2.57,2.79,2.64,2.57
PSCI-531,2015C,MATTHEW STEPHEN LEVENDUSKY,3.50,3.60,3.67,3.60,4.00
COMM-309,2011B,ALVIN S. FELZENBERG,2.40,1.40,2.20,2.20,1.60
COMM-206,2011A,DANIEL BERGER,2.67,2.10,2.76,2.29,2.24
COMM-404,2015C,DIANA C. MUTZ,2.94,2.33,3.38,3.13,2.33
COMM-409,2011A,KEITH N. HAMPTON,3.00,2.00,2.40,2.20,2.40
COMM-464,2011A,MONROE E PRICE,2.44,2.71,2.56,2.50,2.38
COMM-485,2010A,MARWAN M. KRAIDY,3.15,2.46,3.21,3.38,2.38
AFRC-387,2016C,GRACE L. SANDERS JOHNSON,3.83,3.00,3.83,3.92,3.00
COMM-302,2010C,AMELIA H ARSENAULT,2.70,2.20,3.00,2.50,2.80
COMM-345,2010C,KATHERINE E. SENDER,3.13,2.38,3.50,2.88,2.63
COMM-385,2013C,JOAN M GARRY,3.37,2.41,3.58,3.76,2.59
COMM-426,2012C,SHARRONA H. PEARL,2.89,2.07,3.32,3.07,2.13
COMM-470,2016C,SHARRONA H. PEARL,2.62,2.34,2.81,2.86,2.40
COMM-105,2011C,JOHN L. JACKSON,2.67,2.00,3.57,3.15,2.45
COMM-207,2011C,DANIEL BERGER,2.53,2.50,2.73,2.29,2.93
COMM-341,2013A,AMY B. JORDAN,3.65,2.39,3.78,3.61,2.44
COMM-377,2016A,CARLIN P. ROMANO,2.80,2.25,2.90,2.75,2.38
COMM-412,2011C,JOHN L. JACKSON,3.12,2.44,3.82,3.50,2.69
ANTH-459,2011C,JOHN P SANCHEZ,2.93,1.67,3.00,2.75,1.92
COMM-325,2010A,AMY BLEAKLEY,2.68,1.74,3.16,2.95,1.84
COMM-418,2010A,SHARRONA H. PEARL,3.31,2.13,3.69,3.31,2.75
AFRC-287,2010A,TANJI GILLIAM,3.91,2.00,3.82,3.91,2.45
COMM-108,2012A,SHARRONA H. PEARL,3.07,1.40,3.47,3.40,1.86
COMM-208,2012A,JOHNNIE LEE CHRISTENSEN,3.22,1.63,3.56,3.06,1.75
COMM-278,2012A,SETH K. GOLDMAN,2.61,1.78,2.65,2.26,2.37
COMM-320,2014A,JOHN L. JACKSON,2.11,2.50,3.32,2.94,3.00
COMM-403,2015A,DEVRA C. MOEHLER,2.46,2.78,2.77,2.44,3.00
COMM-433,2014C,DEVRA C. MOEHLER,3.00,3.43,3.33,2.57,3.57
COMM-290,2016C,DAYNA EARLENE CHATMAN,2.90,3.06,2.86,3.11,3.17
COMM-390,2016A,ELI MICHAEL NOAM,1.84,2.15,2.07,1.61,1.79
COMM-399,2015A,AMY B. JORDAN,4.00,3.50,4.00,4.00,2.50
COMM-112,2013A,VICTOR WILLOUGHBY PICKARD,3.25,1.13,3.38,3.63,1.38
COMM-406,2013C,DOLORES ALBARRACIN,1.67,1.92,2.00,1.62,2.62
COMM-417,2013A,VICTOR WILLOUGHBY PICKARD,3.16,1.94,3.16,2.78,2.33
COMM-491,2016C,SUSAN D. HAAS,3.00,1.60,3.00,3.20,2.00
ASAM-201,2015A,TAMARA K. NOPPER,2.79,1.69,3.11,3.25,2.00
ENGL-024,2015C,PETER DECHERNEY,3.14,2.08,3.28,3.58,2.12
SOCI-230,2015C,STEPHEN R. VISCELLI,2.44,2.60,2.44,3.00,2.00
COMM-230,2015C,JOSEPH G. TUROW,2.49,3.08,2.57,2.49,2.45
COMM-270,2013C,GUOBIN YANG,2.21,1.33,2.86,2.50,1.75
COMM-301,2016C,VICTOR WILLOUGHBY PICKARD,3.50,2.00,3.73,3.67,2.33
COMM-386,2016A,JOAN M GARRY,3.25,2.91,3.54,3.68,2.74
COMM-419,2014A,MARWAN M. KRAIDY,2.65,2.44,3.37,2.89,2.50
PSCI-439,2014A,DIANA C. MUTZ,3.43,2.86,3.75,3.71,2.71
COMM-211,2014C,VICTOR WILLOUGHBY PICKARD,3.36,1.81,3.45,3.20,1.81
COMM-213,2014C,SANDRA GONZALEZ-BAILON,1.69,2.54,1.85,0.85,2.38
COMM-346,2014C,GERTRUDE S. RUBIN,2.38,2.79,2.29,2.00,2.79
COMM-423,2014C,EMILY FALK,2.53,2.82,2.27,1.64,3.18
COMM-494,2016C,KIMBERLY D WOOLF,3.09,3.00,3.45,3.00,3.45
COMM-292,2016A,DWAYNE TAYLOR BOOTH,3.23,1.77,3.38,3.62,2.05
COMM-321,2015A,SANDRA GONZALEZ-BAILON,3.38,1.86,3.88,3.43,2.86
RUSS-191,2016C,MAYA V VINOKOUR,2.75,2.93,2.81,3.27,3.07
SOCI-238,2015A,GUOBIN YANG,3.07,1.56,3.44,3.00,1.88
COMM-243,2016A,JESSICA FLORENCE LINGEL,2.42,2.28,3.05,2.83,3.11
COMM-245,2016A,AMY BLEAKLEY,3.14,1.14,3.61,3.36,1.55
COMM-391,2016A,DAVID EDWARD MOREY,1.93,1.85,2.33,2.33,2.00
COMM-282,2016C,DWAYNE TAYLOR BOOTH,3.17,1.93,3.38,3.52,2.54
COMM-294,2016C,JESSICA FLORENCE LINGEL,2.84,2.35,3.05,2.88,2.47
PSCI-398,2016C,DAVID J DUTWIN,2.86,2.14,2.86,3.29,2.14
